Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Merchant_Category,Payment_Method,Device_Type,Location,Is_International,Previous_Transactions,Average_Spend,Account_Age_Days,Suspicious_Keyword,Fraudulent
T104081,CUST2715,13-05-2023 12:58,21.26,Grocery,Debit Card,Desktop,Bengaluru,0,56,135.03,1084,No,0
T104082,CUST9767,29-04-2023 06:24,78.54,Electronics,Debit Card,POS,Chennai,0,44,37.43,555,No,0
T104083,CUST8632,14-12-2023 03:38,109.97,Travel,Credit Card,POS,Bengaluru,0,193,345.27,1588,No,0
T104084,CUST8883,14-05-2023 00:18,19.75,Utilities,PayPal,Mobile,Delhi,0,100,316.41,539,No,0
T104085,CUST7606,17-07-2023 00:58,4.95,Electronics,UPI,POS,Mumbai,0,141,341.12,1567,No,0
T104086,CUST6441,08-10-2023 05:26,11.23,Health,NetBanking,POS,Pune,0,158,137.98,1978,No,1
T104087,CUST2262,24-05-2023 12:52,74.51,Food,Debit Card,Desktop,Delhi,0,49,263.31,207,Yes,0
T104088,CUST5559,31-05-2023 14:35,151.47,Health,NetBanking,Desktop,Bengaluru,0,115,187.23,358,No,0
T104089,CUST8760,15-06-2023 03:00,3.68,Entertainment,Credit Card,Mobile,Delhi,0,75,410.67,1624,No,1
T104090,CUST5500,31-10-2023 21:07,105.99,Electronics,NetBanking,Mobile,Pune,0,191,44,830,No,0
T104091,CUST6769,19-07-2023 11:21,33.4,Travel,NetBanking,Desktop,Hyderabad,1,199,144.97,717,No,0
T104092,CUST2155,10-09-2023 03:58,52.09,Fashion,UPI,Desktop,Kolkata,0,163,305.45,1225,No,0
T104093,CUST7959,05-05-2023 22:49,211.45,Utilities,Credit Card,POS,Pune,0,139,110.56,1449,No,0
T104094,CUST4815,13-04-2023 08:54,32.27,Electronics,NetBanking,Mobile,Kolkata,0,49,339.63,1648,No,0
T104095,CUST1743,07-08-2023 13:09,50.09,Health,Debit Card,Mobile,Pune,0,107,77.02,967,No,0
T104096,CUST3934,04-11-2023 12:14,1.1,Electronics,Credit Card,POS,Hyderabad,0,111,21.18,1009,No,0
T104097,CUST9978,25-08-2023 00:44,6.81,Electronics,Debit Card,POS,Bengaluru,0,115,433.11,764,No,0
T104098,CUST8991,14-04-2023 22:21,23.94,Electronics,PayPal,Mobile,Bengaluru,0,168,173.39,1088,No,0
T104099,CUST7494,13-12-2023 16:24,2.26,Travel,NetBanking,Desktop,Mumbai,0,21,86.86,326,No,0
T104100,CUST6633,06-01-2023 19:17,79.84,Utilities,Credit Card,Desktop,Pune,0,47,94.63,1522,No,0
T104101,CUST9413,06-02-2024 03:22,44.47,Grocery,Debit Card,POS,Delhi,0,3,444.09,1548,No,0
T104102,CUST9510,14-05-2023 04:57,63.55,Grocery,NetBanking,Mobile,Mumbai,0,158,330.67,651,No,0
T104103,CUST4492,25-01-2023 04:24,15.36,Electronics,UPI,POS,Bengaluru,0,127,478.61,1288,No,1
T104104,CUST4069,31-12-2023 09:23,28.07,Travel,Debit Card,Desktop,Bengaluru,0,67,402.02,938,No,0
T104105,CUST7895,06-06-2023 11:01,87.21,Travel,Debit Card,Desktop,Chennai,0,62,386.1,1092,No,0
T104106,CUST3191,05-09-2023 16:08,268.89,Entertainment,PayPal,POS,Mumbai,0,165,254.91,1272,No,0
T104107,CUST2512,16-10-2023 02:09,4.14,Electronics,UPI,Desktop,Bengaluru,0,150,412.19,1270,No,0
T104108,CUST8718,13-02-2024 04:36,176.86,Health,PayPal,Mobile,Hyderabad,0,31,212.2,735,No,1
T104109,CUST8939,12-10-2023 06:01,68.81,Health,UPI,POS,Kolkata,0,46,415.23,1728,No,0
T104110,CUST1205,03-03-2023 02:02,66.39,Food,Debit Card,POS,Chennai,0,45,381.29,657,No,0
T104111,CUST7142,29-07-2023 20:50,55.5,Utilities,PayPal,POS,Delhi,0,14,342.43,1893,No,0
T104112,CUST1165,28-09-2023 23:48,5.75,Electronics,NetBanking,Desktop,Kolkata,1,121,171.56,702,No,1
T104113,CUST1601,26-01-2023 05:57,7.53,Food,UPI,Mobile,Chennai,1,140,319.05,1654,Yes,1
T104114,CUST6678,15-02-2024 19:13,73.49,Health,Debit Card,POS,Pune,0,119,258.33,449,No,0
T104115,CUST9289,27-03-2023 01:58,33.36,Health,Credit Card,POS,Pune,0,191,236.16,682,No,0
T104116,CUST4883,03-02-2023 11:50,199.37,Electronics,UPI,Desktop,Delhi,0,77,495.22,853,No,0
T104117,CUST2865,01-09-2023 23:54,41.75,Food,UPI,Mobile,Hyderabad,0,88,257.15,1227,No,0
T104118,CUST2737,09-06-2023 00:24,12.37,Food,NetBanking,POS,Delhi,0,166,25.67,742,No,0
T104119,CUST5074,20-06-2023 07:56,100.34,Electronics,UPI,Desktop,Mumbai,0,117,316.97,896,No,0
T104120,CUST1211,29-08-2023 14:47,27.78,Utilities,UPI,POS,Kolkata,0,175,366.73,843,No,0
T104121,CUST6709,23-10-2023 19:00,59.63,Entertainment,NetBanking,Desktop,Delhi,0,124,443.74,897,No,0
T104122,CUST5504,13-05-2023 21:35,95.74,Food,NetBanking,Mobile,Delhi,0,54,320.02,142,No,0
T104123,CUST7421,27-04-2023 18:49,184.42,Entertainment,PayPal,Desktop,Chennai,0,183,19.53,1932,No,0
T104124,CUST4945,06-11-2023 10:05,125.69,Fashion,Debit Card,POS,Hyderabad,0,48,68.67,969,No,0
T104125,CUST2065,15-01-2023 05:45,90.25,Utilities,Debit Card,POS,Delhi,0,101,89.01,203,No,0
T104126,CUST4270,27-07-2023 20:08,91.06,Health,PayPal,Desktop,Mumbai,0,15,113.52,1040,No,0
T104127,CUST7335,13-02-2024 12:10,233.39,Grocery,Debit Card,Mobile,Chennai,1,199,401.89,103,No,0
T104128,CUST2726,25-08-2023 18:35,28.06,Utilities,UPI,Mobile,Hyderabad,0,113,161.78,1890,No,0
T104129,CUST6405,30-04-2023 19:37,0.09,Entertainment,PayPal,POS,Hyderabad,1,16,163.06,1852,No,0
T104130,CUST3359,23-01-2024 09:57,25.39,Entertainment,PayPal,POS,Bengaluru,0,171,380.24,666,No,0
T104131,CUST4036,13-10-2023 19:50,19.66,Entertainment,Debit Card,Desktop,Pune,0,135,212.09,1589,No,0
T104132,CUST2717,07-12-2023 11:53,86.74,Travel,Credit Card,Desktop,Kolkata,0,43,41.67,61,No,0
T104133,CUST9380,19-07-2023 11:32,80.35,Utilities,Debit Card,Desktop,Mumbai,0,28,296.71,1307,No,0
T104134,CUST1255,19-05-2023 08:13,72.01,Food,Credit Card,Mobile,Pune,0,66,73.73,526,No,0
T104135,CUST7196,23-12-2023 21:46,1.31,Food,PayPal,Mobile,Chennai,0,98,290.12,1166,No,0
T104136,CUST8584,10-06-2023 18:12,104.39,Travel,Credit Card,POS,Chennai,0,60,392.02,224,Yes,1
T104137,CUST1909,16-11-2023 16:35,31.27,Food,UPI,POS,Mumbai,0,128,465.45,557,No,0
T104138,CUST9562,27-05-2023 03:43,87.5,Travel,NetBanking,POS,Hyderabad,0,131,42.86,470,No,0
T104139,CUST4351,25-12-2023 00:12,65.06,Entertainment,Credit Card,Desktop,Delhi,0,129,158.94,1542,No,0
T104140,CUST9097,15-10-2023 22:16,33.57,Electronics,NetBanking,Mobile,Mumbai,0,159,329.71,1550,No,0
T104141,CUST3477,26-09-2023 07:52,11.56,Utilities,UPI,POS,Chennai,0,56,164.57,753,No,0
T104142,CUST6336,09-12-2023 13:48,7.93,Fashion,NetBanking,POS,Pune,0,84,231,1673,No,0
T104143,CUST8691,31-08-2023 21:37,142.47,Entertainment,UPI,POS,Kolkata,0,174,19.84,53,No,0
T104144,CUST9273,21-01-2024 12:11,200.47,Fashion,NetBanking,POS,Mumbai,0,32,349.81,319,No,0
T104145,CUST8377,10-02-2023 05:55,83.94,Health,NetBanking,POS,Hyderabad,0,81,442.81,925,Yes,0
T104146,CUST9579,06-04-2023 09:16,8.73,Entertainment,Debit Card,POS,Kolkata,0,18,488.66,337,No,0
T104147,CUST5546,22-03-2023 11:17,41.14,Grocery,Credit Card,Mobile,Kolkata,0,196,416.96,333,No,0
T104148,CUST7807,23-09-2023 00:21,104.43,Food,NetBanking,POS,Kolkata,0,35,25.57,1908,No,0
T104149,CUST1826,10-08-2023 07:04,121.07,Grocery,PayPal,Mobile,Bengaluru,0,104,329.41,660,No,0
T104150,CUST9171,30-09-2023 23:21,10.06,Electronics,Debit Card,Desktop,Kolkata,0,100,252.87,1746,No,0
T104151,CUST6520,16-02-2024 20:13,0,Fashion,Credit Card,Mobile,Bengaluru,0,23,469.57,980,No,0
T104152,CUST9922,22-08-2023 20:12,99.62,Utilities,Debit Card,Desktop,Delhi,0,141,452.05,67,No,0
T104153,CUST5551,25-12-2023 09:47,35.28,Entertainment,Credit Card,Mobile,Delhi,0,142,494.14,415,No,0
T104154,CUST9444,08-02-2024 14:08,23.49,Utilities,UPI,Mobile,Kolkata,0,165,432.35,774,No,0
T104155,CUST1572,13-02-2023 12:46,1.04,Electronics,NetBanking,POS,Hyderabad,0,5,277.98,1634,No,0
T104156,CUST1581,11-10-2023 08:47,62.17,Electronics,PayPal,Mobile,Pune,0,150,360.3,111,No,0
T104157,CUST9893,19-08-2023 09:12,152.39,Food,Debit Card,Mobile,Delhi,1,28,482.69,1171,No,0
T104158,CUST3028,23-02-2023 15:17,252.91,Electronics,Debit Card,POS,Bengaluru,0,132,293.28,1874,No,0
T104159,CUST6885,01-01-2023 05:46,66.73,Entertainment,Debit Card,Desktop,Hyderabad,1,50,421.59,79,No,0
T104160,CUST7201,07-08-2023 07:04,57.8,Entertainment,Debit Card,POS,Kolkata,0,102,471.68,698,No,0
T104161,CUST8631,29-10-2023 07:01,7.11,Utilities,NetBanking,POS,Hyderabad,0,29,289.56,103,Yes,0
T104162,CUST4934,30-06-2023 11:58,63.68,Utilities,Credit Card,POS,Hyderabad,0,37,87.99,1031,No,0
T104163,CUST6510,14-01-2024 02:27,38.24,Fashion,NetBanking,Desktop,Mumbai,0,163,86.23,724,No,0
T104164,CUST3693,21-01-2023 04:46,74.74,Entertainment,UPI,Mobile,Pune,0,148,66.51,1159,No,0
T104165,CUST2920,15-07-2023 17:46,39.38,Grocery,NetBanking,Mobile,Kolkata,0,163,243.4,1754,No,0
T104166,CUST7668,25-12-2023 08:49,21.99,Fashion,NetBanking,POS,Pune,0,130,245.27,1871,No,0
T104167,CUST4516,11-10-2023 14:43,7.98,Food,UPI,POS,Delhi,0,116,312.51,1837,No,0
T104168,CUST2742,09-09-2023 21:45,30.26,Fashion,NetBanking,Mobile,Pune,0,58,246.61,1652,No,0
T104169,CUST3281,14-09-2023 17:24,8.13,Travel,Credit Card,Mobile,Chennai,0,146,486.8,1915,No,0
T104170,CUST3468,01-08-2023 15:34,15.57,Utilities,PayPal,Mobile,Bengaluru,0,106,152.74,1379,No,0
T104171,CUST9801,02-11-2023 01:37,349.52,Grocery,UPI,Desktop,Delhi,0,56,438.17,713,No,0
T104172,CUST9700,17-01-2023 05:26,46.97,Utilities,Debit Card,Desktop,Kolkata,1,122,59.16,1817,No,1
T104173,CUST9387,06-10-2023 07:07,60.72,Travel,Credit Card,POS,Pune,0,192,304.94,385,No,0
T104174,CUST8278,12-07-2023 18:21,165.48,Travel,PayPal,Desktop,Bengaluru,0,103,327.68,1521,Yes,0
T104175,CUST1510,11-06-2023 07:47,433.53,Health,Credit Card,POS,Kolkata,0,123,388.39,1709,No,0
T104176,CUST3689,04-10-2023 18:30,69.92,Entertainment,Credit Card,Mobile,Kolkata,1,180,256.48,1337,No,1
T104177,CUST5810,22-09-2023 03:11,133.91,Food,Debit Card,Mobile,Delhi,0,22,106.64,1043,No,0
T104178,CUST3517,18-08-2023 13:34,31.67,Electronics,PayPal,POS,Chennai,0,60,190.81,214,No,0
T104179,CUST8325,18-10-2023 12:08,29.19,Travel,Credit Card,Mobile,Bengaluru,0,138,143.36,183,Yes,1
T104180,CUST4831,24-03-2023 00:12,41.23,Fashion,Debit Card,POS,Chennai,0,84,215.36,883,No,0
T104181,CUST3099,19-07-2023 14:09,89.3,Electronics,UPI,POS,Bengaluru,0,128,269.68,147,No,0
T104182,CUST5820,16-08-2023 01:30,91.7,Fashion,Debit Card,POS,Mumbai,0,80,316.28,296,No,1
T104183,CUST4359,02-02-2024 19:51,30.29,Utilities,NetBanking,Desktop,Kolkata,0,134,424.11,1438,No,0
T104184,CUST3528,28-05-2023 08:29,11.44,Fashion,Debit Card,POS,Mumbai,1,81,455.91,866,No,0
T104185,CUST7035,21-01-2023 13:18,80.06,Electronics,Debit Card,POS,Bengaluru,0,6,236.66,284,Yes,1
T104186,CUST3776,30-01-2024 10:53,10.99,Electronics,Debit Card,POS,Bengaluru,1,86,53.45,1294,No,0
T104187,CUST3976,25-12-2023 05:12,69.11,Entertainment,Credit Card,Desktop,Chennai,0,82,400.56,200,No,0
T104188,CUST6802,02-11-2023 10:15,94.58,Fashion,PayPal,Mobile,Kolkata,0,156,243.81,1995,No,0
T104189,CUST2348,14-04-2023 16:28,96.48,Food,Debit Card,Desktop,Pune,0,42,277.76,646,No,0
T104190,CUST5877,31-10-2023 03:11,112.02,Entertainment,Debit Card,POS,Kolkata,0,74,301.94,1031,No,0
T104191,CUST3998,07-11-2023 08:54,165,Grocery,NetBanking,Desktop,Hyderabad,0,41,337.26,577,No,0
T104192,CUST5450,19-07-2023 13:22,55.45,Health,NetBanking,Mobile,Bengaluru,0,63,446.15,1631,No,0
T104193,CUST3346,02-09-2023 11:56,104.82,Grocery,UPI,Mobile,Delhi,0,22,476.55,1238,No,0
T104194,CUST5414,02-11-2023 01:21,77.23,Food,UPI,POS,Delhi,0,79,470.68,1955,No,0
T104195,CUST2733,12-01-2023 13:16,16.53,Entertainment,NetBanking,Mobile,Delhi,0,157,406.64,731,No,0
T104196,CUST6846,31-05-2023 01:01,2.08,Health,PayPal,Desktop,Mumbai,0,71,445.73,696,No,0
T104197,CUST1878,04-11-2023 13:27,26.79,Entertainment,UPI,Desktop,Pune,0,114,34.33,922,No,0
T104198,CUST6023,25-03-2023 07:56,46.82,Electronics,PayPal,Mobile,Chennai,0,34,426.07,439,No,0
T104199,CUST6367,26-12-2023 10:33,76.8,Health,NetBanking,POS,Pune,0,96,45.41,768,No,0
T104200,CUST7367,01-07-2023 09:45,151.75,Utilities,UPI,POS,Mumbai,0,130,375.64,1706,No,0
T104201,CUST6083,22-02-2023 15:15,17.48,Fashion,Debit Card,Desktop,Pune,0,154,92.99,1641,No,0
T104202,CUST6640,18-05-2023 09:53,10.73,Grocery,NetBanking,Mobile,Pune,0,109,186.45,175,No,0
T104203,CUST3496,01-10-2023 08:57,264.79,Health,UPI,Desktop,Kolkata,0,75,100.25,1091,No,0
T104204,CUST2316,14-03-2023 22:28,9.15,Fashion,PayPal,Desktop,Delhi,0,19,227.3,519,No,0
T104205,CUST8444,05-07-2023 09:39,52.08,Entertainment,PayPal,Desktop,Bengaluru,0,125,211.76,291,No,0
T104206,CUST8613,11-03-2023 02:44,70.47,Food,UPI,POS,Delhi,0,20,33.55,1179,No,0
T104207,CUST4069,09-08-2023 11:17,62.36,Health,PayPal,Mobile,Pune,0,161,416.94,1657,No,0
T104208,CUST8487,14-07-2023 21:56,7.2,Fashion,UPI,Mobile,Bengaluru,0,116,428.55,1849,No,0
T104209,CUST7825,13-06-2023 23:06,4.7,Entertainment,UPI,POS,Kolkata,0,94,395.88,374,No,0
T104210,CUST7949,02-12-2023 21:55,8.92,Entertainment,PayPal,Desktop,Chennai,0,82,425.33,1314,No,0
T104211,CUST6048,11-12-2023 12:11,70.47,Entertainment,Credit Card,Desktop,Hyderabad,1,96,377.93,1496,No,1
T104212,CUST3250,11-05-2023 21:05,62.88,Food,Debit Card,POS,Bengaluru,0,104,469.37,908,Yes,0
T104213,CUST9846,30-07-2023 07:09,21.3,Electronics,NetBanking,Mobile,Mumbai,0,4,292.43,1161,No,0
T104214,CUST5682,02-09-2023 12:33,81.24,Food,Debit Card,POS,Delhi,0,160,295.49,1610,No,0
T104215,CUST4107,08-07-2023 19:49,137.21,Food,NetBanking,Mobile,Kolkata,0,147,431.36,1933,No,0
T104216,CUST2975,21-09-2023 23:59,3.4,Utilities,NetBanking,Mobile,Kolkata,0,131,181.21,1490,No,0
T104217,CUST7234,24-02-2023 14:48,55.15,Grocery,Debit Card,Mobile,Delhi,0,92,34.54,543,No,0
T104218,CUST8703,02-08-2023 22:31,93.52,Entertainment,UPI,Desktop,Pune,0,61,377.43,974,No,0
T104219,CUST8582,07-01-2024 11:02,23.26,Fashion,PayPal,Desktop,Pune,0,38,134.75,742,No,0
T104220,CUST4856,26-12-2023 22:16,29.43,Health,Credit Card,POS,Pune,0,118,242.38,1143,No,0
T104221,CUST3554,14-10-2023 14:43,76.08,Grocery,Credit Card,POS,Kolkata,0,134,127.82,244,No,0
T104222,CUST1656,08-06-2023 16:23,182.57,Entertainment,Credit Card,Desktop,Pune,0,56,415.27,1680,No,0
T104223,CUST5742,02-06-2023 07:49,132.83,Travel,Debit Card,POS,Delhi,0,168,479.56,1372,No,0
T104224,CUST7438,18-11-2023 17:03,70,Food,Debit Card,Desktop,Bengaluru,0,121,36.96,633,No,0
T104225,CUST3581,17-05-2023 01:26,104.81,Travel,UPI,Desktop,Chennai,0,81,124.35,867,No,0
T104226,CUST3273,31-08-2023 05:33,36.31,Entertainment,Credit Card,Mobile,Bengaluru,0,106,102.89,1751,No,0
T104227,CUST4763,07-07-2023 18:20,81.95,Grocery,UPI,Mobile,Mumbai,0,120,339.87,801,No,0
T104228,CUST3573,17-11-2023 00:17,50.22,Fashion,Credit Card,Desktop,Delhi,0,69,220.05,699,No,0
T104229,CUST7333,30-06-2023 14:06,16.85,Grocery,Debit Card,Mobile,Bengaluru,0,83,233.57,1110,No,0
T104230,CUST9582,29-10-2023 04:57,96.78,Utilities,PayPal,Desktop,Delhi,0,42,86.97,588,No,1
T104231,CUST1796,03-11-2023 13:35,65.04,Fashion,PayPal,Mobile,Kolkata,0,99,213.22,1455,Yes,0
T104232,CUST5595,18-02-2024 06:51,35.53,Fashion,PayPal,POS,Mumbai,0,130,158.58,251,No,0
T104233,CUST8746,14-07-2023 14:18,193.83,Entertainment,PayPal,POS,Kolkata,0,28,309.48,504,No,0
T104234,CUST1045,28-01-2024 14:13,1.69,Electronics,NetBanking,Desktop,Hyderabad,0,117,116.45,1161,No,0
T104235,CUST6159,30-05-2023 16:24,30.36,Entertainment,Credit Card,Desktop,Hyderabad,0,145,311.26,892,No,0
T104236,CUST1590,21-06-2023 23:48,4.69,Food,PayPal,Mobile,Hyderabad,0,70,195.1,841,No,0
T104237,CUST4318,17-12-2023 00:31,116.38,Grocery,NetBanking,Mobile,Delhi,0,107,179.68,209,No,0
T104238,CUST9267,14-02-2023 14:59,96.88,Fashion,NetBanking,Desktop,Bengaluru,0,123,159.72,206,No,0
T104239,CUST7977,09-09-2023 14:43,32.2,Entertainment,NetBanking,POS,Delhi,0,69,340.18,516,No,0
T104240,CUST7515,20-10-2023 14:58,90.08,Entertainment,UPI,POS,Kolkata,1,39,285.59,443,No,0
T104241,CUST1552,05-10-2023 23:06,40.33,Grocery,UPI,Desktop,Chennai,0,135,427.34,721,No,0
T104242,CUST7404,08-01-2024 07:43,112.93,Grocery,NetBanking,POS,Kolkata,0,160,128.39,1090,No,0
T104243,CUST4686,22-01-2023 02:51,48.44,Utilities,PayPal,Desktop,Bengaluru,0,4,29.66,604,No,0
T104244,CUST8361,20-10-2023 19:03,42.52,Fashion,Credit Card,Mobile,Kolkata,0,149,99.19,297,No,0
T104245,CUST2163,02-02-2023 02:21,218.34,Health,Debit Card,POS,Kolkata,0,160,178.24,814,No,0
T104246,CUST8419,17-10-2023 09:22,23.11,Utilities,UPI,POS,Mumbai,0,82,98.03,1855,Yes,1
T104247,CUST5542,27-01-2024 03:22,10.27,Travel,PayPal,Mobile,Pune,0,97,50.92,953,No,0
T104248,CUST5068,20-04-2023 07:23,70.27,Food,PayPal,Mobile,Hyderabad,0,142,228.22,417,No,0
T104249,CUST8038,09-09-2023 12:08,278.74,Food,Debit Card,POS,Bengaluru,0,70,341.7,383,No,0
T104250,CUST7929,19-09-2023 19:42,37.96,Health,Debit Card,POS,Bengaluru,0,46,378.27,843,No,0
T104251,CUST2044,26-07-2023 01:10,5.12,Electronics,PayPal,Desktop,Hyderabad,0,148,205.38,1323,No,0
T104252,CUST3011,22-06-2023 18:06,33.16,Utilities,Debit Card,Desktop,Kolkata,0,186,244.24,1053,No,0
T104253,CUST6704,05-10-2023 01:24,56.41,Health,PayPal,POS,Mumbai,1,99,380.18,298,No,1
T104254,CUST1395,04-07-2023 00:55,14.13,Electronics,Debit Card,Desktop,Delhi,0,80,182.83,1495,No,0
T104255,CUST9977,30-08-2023 19:57,85.86,Electronics,Debit Card,Mobile,Delhi,0,48,394.54,1358,No,0
T104256,CUST5301,24-05-2023 02:26,487.72,Health,PayPal,Desktop,Kolkata,0,7,484.01,1299,No,1
T104257,CUST2243,22-08-2023 05:20,48.08,Food,NetBanking,Desktop,Kolkata,0,40,441.44,1231,No,1
T104258,CUST4949,19-07-2023 03:31,35.05,Travel,PayPal,POS,Pune,0,59,232.26,1120,No,0
T104259,CUST4650,16-09-2023 00:07,40.96,Food,Credit Card,Desktop,Bengaluru,1,36,293.96,306,No,0
T104260,CUST8799,07-02-2024 10:21,9.79,Entertainment,Debit Card,POS,Hyderabad,0,172,361.05,1261,No,0
T104261,CUST1533,19-10-2023 17:24,171.83,Food,UPI,POS,Kolkata,0,108,181.16,336,No,0
T104262,CUST8962,29-07-2023 19:18,42.87,Food,Debit Card,POS,Kolkata,0,31,401.63,1603,No,0
T104263,CUST1326,16-11-2023 09:43,39.19,Utilities,Credit Card,Mobile,Chennai,0,170,224.09,660,No,0
T104264,CUST2362,01-07-2023 14:36,86.23,Health,UPI,Desktop,Mumbai,0,44,424.95,567,No,0
T104265,CUST7097,13-01-2023 08:33,46.68,Health,UPI,Desktop,Delhi,0,171,134.82,547,No,0
T104266,CUST8777,19-01-2023 08:02,83.58,Entertainment,PayPal,Desktop,Mumbai,1,43,15.58,1327,Yes,1
T104267,CUST4103,31-03-2023 23:12,5.07,Entertainment,NetBanking,POS,Mumbai,1,175,320.02,1286,No,0
T104268,CUST6264,09-01-2024 05:43,134.44,Utilities,PayPal,Mobile,Pune,0,134,231.43,1167,No,0
T104269,CUST3136,30-01-2023 01:19,225.75,Health,UPI,POS,Mumbai,0,93,39.31,163,No,1
T104270,CUST3909,28-11-2023 03:05,83.7,Food,UPI,Desktop,Hyderabad,0,194,248.93,1478,No,0
T104271,CUST9137,12-01-2024 01:32,247.32,Travel,NetBanking,POS,Pune,0,86,92.6,854,No,0
T104272,CUST2525,26-10-2023 10:06,13.14,Electronics,Debit Card,POS,Kolkata,1,9,318.58,1743,No,0
T104273,CUST8089,05-04-2023 17:53,51.92,Grocery,NetBanking,Desktop,Hyderabad,0,11,228.07,1078,No,0
T104274,CUST5881,21-01-2024 21:55,73.67,Electronics,PayPal,POS,Pune,0,80,93.85,1613,No,0
T104275,CUST3164,30-07-2023 09:37,69.73,Entertainment,Debit Card,POS,Hyderabad,0,109,211.85,1333,No,0
T104276,CUST2107,06-03-2023 02:56,41.06,Entertainment,PayPal,Mobile,Pune,0,118,124.03,1979,No,0
T104277,CUST8242,20-02-2023 17:10,33.01,Electronics,NetBanking,POS,Pune,0,18,330.02,1396,No,0
T104278,CUST8954,30-09-2023 13:50,10.85,Grocery,Debit Card,Mobile,Bengaluru,0,153,154.62,842,Yes,1
T104279,CUST5568,25-07-2023 13:33,39.77,Food,NetBanking,Desktop,Hyderabad,1,97,412.79,1864,No,0
T104280,CUST8625,02-02-2023 14:36,14.2,Travel,Credit Card,Mobile,Bengaluru,0,186,16.94,101,No,0
T104281,CUST6368,04-04-2023 03:08,106.05,Travel,UPI,POS,Kolkata,0,30,207.67,1047,Yes,0
T104282,CUST4240,03-02-2023 12:11,18.74,Electronics,Debit Card,Desktop,Pune,0,115,312.37,981,No,0
T104283,CUST5421,03-03-2023 04:37,4.83,Grocery,UPI,POS,Delhi,0,1,21.08,1254,No,1
T104284,CUST4459,13-08-2023 18:02,64.3,Utilities,Credit Card,POS,Pune,0,191,115.76,1379,No,0
T104285,CUST9619,19-09-2023 17:02,72.35,Entertainment,Debit Card,Mobile,Delhi,0,97,170.44,62,No,0
T104286,CUST7059,11-08-2023 18:26,164.4,Fashion,UPI,POS,Delhi,0,113,20.7,126,No,0
T104287,CUST7675,11-06-2023 22:23,68.83,Food,UPI,Mobile,Delhi,0,79,277.88,1610,No,0
T104288,CUST7660,27-12-2023 10:49,33.91,Utilities,Debit Card,Desktop,Delhi,0,29,319.13,292,No,0
T104289,CUST9068,05-04-2023 23:28,129.97,Electronics,UPI,Desktop,Hyderabad,0,66,121.49,903,Yes,0
T104290,CUST7172,04-02-2024 03:54,62.17,Travel,UPI,POS,Chennai,0,181,276.31,943,No,0
T104291,CUST2281,30-05-2023 11:25,6.61,Entertainment,Debit Card,Mobile,Hyderabad,0,105,499.57,1123,No,0
T104292,CUST8054,07-04-2023 15:49,66.75,Utilities,UPI,POS,Kolkata,0,19,444.59,1866,No,0
T104293,CUST9598,31-08-2023 21:54,190.89,Utilities,UPI,POS,Chennai,0,66,38.74,322,No,0
T104294,CUST6675,23-03-2023 23:41,40.38,Health,PayPal,POS,Hyderabad,0,112,72.66,946,No,0
T104295,CUST4614,25-11-2023 20:51,28.12,Health,PayPal,POS,Kolkata,0,180,252.26,759,No,0
T104296,CUST5080,23-08-2023 10:57,12.39,Grocery,Credit Card,Mobile,Delhi,0,159,130.15,1260,No,0
T104297,CUST9826,24-11-2023 04:39,13.14,Grocery,PayPal,POS,Mumbai,0,60,49.67,201,No,0
T104298,CUST7235,30-11-2023 06:20,45.36,Electronics,PayPal,Desktop,Pune,0,117,134.73,787,No,0
T104299,CUST9315,19-01-2024 20:28,72.44,Utilities,Credit Card,Mobile,Chennai,0,68,39.98,955,No,0
T104300,CUST6324,22-05-2023 05:35,6.72,Fashion,UPI,POS,Mumbai,0,93,269.66,1448,No,0
T104301,CUST8240,06-04-2023 04:12,224.5,Travel,UPI,Mobile,Delhi,0,158,250.22,1309,Yes,1
T104302,CUST4954,27-08-2023 05:59,112.56,Electronics,PayPal,POS,Chennai,0,141,13.1,1317,No,1
T104303,CUST2466,14-04-2023 23:22,70.67,Fashion,Credit Card,Desktop,Mumbai,0,143,246.43,930,No,0
T104304,CUST2864,13-08-2023 00:46,141.03,Entertainment,UPI,Desktop,Hyderabad,1,148,264.7,1317,No,1
T104305,CUST4159,04-01-2024 13:01,6.69,Grocery,NetBanking,Desktop,Kolkata,0,162,306.79,546,No,0
T104306,CUST2650,29-09-2023 13:46,51.83,Health,Debit Card,Mobile,Delhi,0,148,485.35,1063,No,0
T104307,CUST4757,15-07-2023 14:18,79.56,Food,Debit Card,Desktop,Hyderabad,0,50,491.52,300,No,0
T104308,CUST1148,03-05-2023 05:57,141.13,Utilities,Debit Card,POS,Hyderabad,0,89,268.2,771,No,0
T104309,CUST4501,02-07-2023 12:03,122.4,Entertainment,PayPal,POS,Delhi,0,155,424.14,1365,No,0
T104310,CUST7600,18-12-2023 08:36,25.96,Health,Debit Card,POS,Chennai,0,158,51.73,1423,No,0
T104311,CUST3483,15-12-2023 21:58,226.26,Travel,Debit Card,Mobile,Pune,0,184,270.27,596,No,0
T104312,CUST7927,22-03-2023 13:55,10.62,Travel,NetBanking,Mobile,Bengaluru,1,193,342.66,1952,No,0
T104313,CUST1985,18-02-2024 18:58,166.44,Health,UPI,Desktop,Bengaluru,0,99,286.72,582,No,0
